date,country_name,country_code,ftot_agcy_survey_pos,ftot_agcy_adj_net_flow,ftot_agcy_adj_val_chg,ftot_agcy_monthly_gap,ftot_agcy_est_pos,ftot_corp_survey_pos,ftot_corp_adj_net_flow,ftot_corp_adj_val_chg,ftot_corp_monthly_gap,ftot_corp_est_pos,ftot_stk_survey_pos,ftot_stk_adj_net_flow,ftot_stk_adj_val_chg,ftot_stk_monthly_gap,ftot_stk_est_pos,ftot_treas_survey_pos,ftot_treas_adj_net_flow,ftot_treas_adj_val_chg,ftot_treas_monthly_gap,ftot_treas_est_pos
8/31/2011,Aruba,35254,ND,11,4,-30,331,ND,3,0,0,50,ND,-6,-27,-9,415,ND,-2,2,3,124
8/31/2011,Bahamas,35319,ND,-60,22,-291,1540,ND,-8,-22,-168,4110,ND,533,-1061,-431,16981,ND,4692,47,-2708,3735
8/31/2011,Bermuda,35602,ND,282,424,-239,42010,ND,729,-497,-267,100640,ND,1043,-3292,-1139,52445,ND,-157,757,376,44986
8/31/2011,BritishVI,35807,ND,-13,12,33,1214,ND,274,-107,-391,21015,ND,2328,-3468,4843,68720,ND,1538,114,775,9605
8/31/2011,Cayman,36137,ND,1664,440,-3624,38413,ND,1285,-1649,-1551,331130,ND,-2168,-22461,7001,378911,ND,19084,771,-6173,53870
8/31/2011,NethAnt,37206,ND,-12,4,-120,103,ND,42,-23,-1146,2429,ND,-1068,-369,-758,3212,ND,22,11,-76,530
8/31/2011,CaribBanking,39001,ND,1849,917,-4354,84557,ND,2500,-2316,-3742,462594,ND,887,-31077,9294,527267,ND,25117,1710,-7319,112316
8/31/2011,LATotal,39942,ND,1393,417,357,43611,ND,88,-132,-1192,24444,ND,1039,-4139,-2603,63277,ND,-121,5080,587,299001
8/31/2011,China,41408,ND,-2345,2441,-1771,237071,ND,1781,-82,-472,17445,ND,293,-8922,6533,159371,ND,-40141,22877,-22580,1256215
8/31/2011,HongKong,42005,ND,-1951,1177,2367,120013,ND,53,-71,-651,13121,ND,701,-2456,-491,39788,ND,-249,933,2014,58455
8/31/2011,India,42102,ND,0,0,0,1,ND,-1,0,-7,20,ND,-19,-55,-62,757,ND,-1095,476,419,27651
8/31/2011,Indonesia,42218,ND,-86,14,-25,1248,ND,1,-1,32,309,ND,11,-17,-24,238,ND,294,331,991,21686
8/31/2011,Israel,42501,ND,-91,15,-114,1193,ND,-32,-18,-388,2770,ND,112,-1101,-398,17270,ND,-200,219,182,13008
8/31/2011,Japan,42609,ND,3160,2638,-4342,257192,ND,1285,-694,78,141536,ND,2587,-17125,-129,281833,ND,19470,14362,8661,878838
8/31/2011,Korea,43001,ND,-1634,683,-1550,63240,ND,-728,-46,587,9792,ND,-8,-1127,221,18840,ND,2111,562,-95,34894
8/31/2011,Malaysia,43605,ND,-1049,200,-30,18757,ND,197,-16,0,3341,ND,175,-197,174,3746,ND,173,264,273,16174
8/31/2011,Philippines,44806,ND,-1,0,-11,-4,ND,-24,-2,-80,142,ND,-24,-69,-46,1002,ND,69,511,241,30533
8/31/2011,Singapore,46019,ND,-167,17,238,2072,ND,82,-189,183,38526,ND,295,-6024,-959,96645,ND,-5719,1022,275,54826
8/31/2011,Taiwan,46302,ND,-227,475,1594,50191,ND,-480,-113,520,23423,ND,293,-886,199,15157,ND,-3913,2537,6198,157330
8/31/2011,Thailand,46418,ND,0,0,-4,5,ND,5,-3,51,738,ND,-6,-101,-39,1562,ND,-1495,332,70,18119
8/31/2011,AsiaTotal,49999,ND,-4525,7790,-3195,764525,ND,2235,-1343,-694,271983,ND,5202,-48902,8526,820882,ND,-28612,46796,-2271,2711580
8/31/2011,Liberia,53201,ND,-1,1,-29,32,ND,5,-2,-75,170,ND,-25,-48,-67,617,ND,0,1,-6,40
8/31/2011,Mauritius,53805,ND,0,0,0,4,ND,0,0,-2,19,ND,90,-29,-33,503,ND,3,1,-3,78
8/31/2011,SouthAfrica,55719,ND,-9,1,12,83,ND,-33,-5,-27,912,ND,9,-155,27,2595,ND,896,173,-144,10777
8/31/2011,Egypt,57002,ND,0,1,4,96,ND,2,-3,-24,502,ND,0,-12,-16,166,ND,3,41,-46,2294
8/31/2011,AfricaTotal,59994,ND,-18,8,-12,782,ND,-29,-15,-276,2465,ND,6,-454,-576,6235,ND,733,443,-337,26064
8/31/2011,Australia,60089,ND,75,53,-203,4929,ND,578,-131,-854,25335,ND,135,-5990,-1554,94696,ND,237,274,661,17627
8/31/2011,NZealand,61689,ND,-7,4,-2,370,ND,-6,-9,68,1851,ND,52,-436,-18,7125,ND,-13,35,-412,1234
8/31/2011,ForeignAll,69995,ND,-1819,10433,-1137,1034501,ND,68,-12434,-25506,2595450,ND,-6487,-216213,8954,3542785,ND,67360,70132,-38586,4104940
8/31/2011,IROTotal,79995,ND,-140,77,-182,7863,ND,-188,-71,-185,13815,ND,-33,-174,267,3357,ND,-327,609,-2265,59087
8/31/2011,FOI_All_Countries,99990,ND,-6439,6443,-2137,630626,ND,1974,-515,-2357,101306,ND,-14,-32036,-4717,513159,ND,-9679,54639,-11908,3171156
8/31/2011,Total,99996,ND,-1959,10509,-1320,1042364,ND,-120,-12505,-6323,2648092,ND,-6520,-216387,9154,3545999,ND,67033,70741,-40849,4164079
9/30/2011,Austria,10189,ND,-5,0,11,432,ND,5,-53,-84,1904,ND,-10,-448,305,6188,ND,-81,20,30,2145
9/30/2011,Belgium,10251,ND,-20,-4,310,7555,ND,-720,-7340,3542,320685,ND,-739,-1604,33,18784,ND,-55,793,12640,125769
9/30/2011,Denmark,10502,ND,-18,-1,53,1177,ND,-40,-411,5541,20978,ND,-143,-2265,2062,29314,ND,596,68,456,9425
9/30/2011,Finland,10707,ND,15,0,-3,297,ND,-32,-64,541,3257,ND,-288,-897,1307,11843,ND,-245,21,79,2392
9/30/2011,France,10804,ND,1977,-2,-1868,1897,ND,-938,-1327,3054,57348,ND,-2222,-8689,7463,118431,ND,22858,468,-15824,33522
9/30/2011,Germany,11002,ND,-14,-4,3,7382,ND,-487,-1933,1606,84295,ND,-565,-5419,4469,69997,ND,-1166,530,1024,60966
9/30/2011,Greece,11207,ND,-1,0,77,307,ND,-1,-53,201,2846,ND,-27,-106,-10,1140,ND,-102,9,79,1115
9/30/2011,Ireland,11401,ND,-733,-13,1233,28112,ND,-247,-2977,-1178,122075,ND,-221,-7139,1227,84573,ND,-3110,272,3450,38132
9/30/2011,Italy,11509,ND,8,-1,23,2553,ND,-47,-86,79,3808,ND,1043,-1064,-17,12953,ND,395,183,-134,20317
9/30/2011,Luxembourg,11703,ND,-5934,-10,3362,25385,ND,-1151,-8058,-3721,318913,ND,-976,-19582,7808,251524,ND,3763,810,-627,91940
9/30/2011,Netherlands,12106,ND,-156,-6,241,12576,ND,249,-1285,1428,55645,ND,1570,-11129,6950,150571,ND,1428,191,92,22924
9/30/2011,Norway,12203,ND,6,-5,-1245,5442,ND,-322,-446,406,19871,ND,21,-8413,-492,104111,ND,819,251,3525,38565
9/30/2011,Portugal,12319,ND,0,0,2,63,ND,0,-11,-9,450,ND,-21,-204,440,3901,ND,1,18,19,2112
9/30/2011,Spain,12505,ND,6,-1,3,1278,ND,-5,-92,-162,3345,ND,-105,-658,-323,6337,ND,256,93,-241,9808
9/30/2011,Sweden,12602,ND,0,-1,-23,1521,ND,-278,-287,86,12148,ND,-235,-4278,3434,57815,ND,320,254,363,29636
9/30/2011,Switzerland,12688,ND,-72,-8,425,15374,ND,146,-2909,-5207,105857,ND,-1758,-15386,1138,187710,ND,-160,1171,-1032,127254
9/30/2011,Turkey,12807,ND,0,0,,,ND,1,-2,-7,59,ND,4,-17,-12,147,ND,395,121,-196,13268
9/30/2011,UK,13005,ND,2489,-3,3889,18376,ND,-568,-9246,12421,413160,ND,-11114,-30005,26685,403628,ND,26300,1486,-38079,96300
9/30/2011,Guernsey,13006,ND,8,-1,-73,1920,ND,22,-93,1348,5066,ND,-161,-857,8130,19542,ND,29,13,623,2664
9/30/2011,Jersey,13007,ND,20,0,168,905,ND,-23,-385,-750,13980,ND,4,-944,-62,10687,ND,-769,22,-254,835
9/30/2011,Poland,15768,ND,455,0,-417,156,ND,56,-4,-25,150,ND,-4,-9,-17,28,ND,-524,257,-351,27064
9/30/2011,Russia,16101,ND,-25,-1,-553,2,ND,1,-10,-15,371,ND,-7,-22,59,265,ND,-3021,1244,3015,144715
9/30/2011,EuroArea,16713,ND,-4857,-42,4838,87773,ND,-3380,-23279,5426,974922,ND,-2611,-56939,29830,736238,ND,23768,3407,7194,411811
9/30/2011,EurTotal,19992,ND,-2092,-63,7213,136079,ND,-4414,-37198,19535,1572660,ND,-16517,-119858,72976,1559518,ND,47418,8632,-22298,933701
9/30/2011,Canada,29998,ND,411,-2,-279,4042,ND,-1198,-2080,1189,87646,ND,-367,-28192,21417,379520,ND,3116,321,-1691,33842
9/30/2011,Argentina,30104,ND,-4,0,-13,114,ND,14,-46,0,1624,ND,-59,-322,500,3886,ND,7,11,38,1269
9/30/2011,Barbados,30155,ND,9,0,24,647,ND,145,-80,108,3831,ND,11,-80,161,1346,ND,39,14,246,1790
9/30/2011,Brazil,30309,ND,-1269,-1,-10,803,ND,57,-25,-5,958,ND,4,-164,150,2143,ND,-3783,1998,1029,221923
9/30/2011,Chile,30406,ND,-69,0,-47,71,ND,10,-35,27,1522,ND,-538,-1197,-542,12353,ND,1130,157,-601,17005
9/30/2011,Colombia,30503,ND,-57,-1,-26,2102,ND,-17,-42,63,1905,ND,54,-440,260,6062,ND,599,61,362,8408
9/30/2011,Mexico,31704,ND,-81,-18,633,34516,ND,-324,-243,-185,8778,ND,-911,-1763,-278,18643,ND,-886,265,155,29078
9/30/2011,Panama,31887,ND,-50,-1,46,1535,ND,22,-85,278,3805,ND,-43,-527,788,7128,ND,-81,5,137,729
9/30/2011,Peru,32204,ND,44,-1,-12,2251,ND,16,-38,89,1860,ND,79,-189,155,2880,ND,-113,72,-56,7758
9/30/2011,TrinidadTobago,32409,ND,4,0,25,835,ND,0,-28,38,1265,ND,26,-85,17,1071,ND,-179,43,-47,4446
9/30/2011,Uruguay,32603,ND,25,0,-18,294,ND,56,-22,-10,752,ND,-70,-125,227,1583,ND,8,49,76,5605
9/30/2011,Venezuela,32719,ND,-8,0,70,473,ND,37,-42,32,1588,ND,10,-156,252,2038,ND,-8,25,-20,2636
9/30/2011,CaribTotal,34401,ND,851,-51,-3597,82672,ND,943,-10882,67577,523522,ND,-1485,-38150,129121,625110,ND,-197,1206,-2856,117034
9/30/2011,Aruba,35254,ND,35,0,-26,340,ND,0,-1,1,50,ND,5,-32,-2,387,ND,0,1,6,130
9/30/2011,Bahamas,35319,ND,-11,-1,-256,1272,ND,-91,-102,263,4179,ND,-149,-1310,543,16064,ND,3719,67,-3922,3599
9/30/2011,Bermuda,35602,ND,-314,-23,168,41841,ND,92,-2330,706,99109,ND,-1321,-4019,9452,56556,ND,1637,401,2512,49535
9/30/2011,BritishVI,35807,ND,-33,-1,316,1497,ND,254,-502,1636,22403,ND,-712,-4325,11640,75322,ND,-406,74,905,10178
9/30/2011,Cayman,36137,ND,562,-24,-3589,35362,ND,385,-7696,65799,389617,ND,1068,-26746,109282,462516,ND,-5784,582,-3284,45385
9/30/2011,NethAnt,37206,ND,442,0,-271,274,ND,106,-109,-1132,1294,ND,172,-363,-462,2559,ND,615,6,-145,1007
9/30/2011,CaribBanking,39001,ND,596,-50,-3532,81571,ND,768,-10824,67420,519957,ND,-985,-37291,131175,620166,ND,-300,1136,-2452,110699
9/30/2011,LATotal,39942,ND,-1320,-23,780,43048,ND,-93,-618,492,24224,ND,-1501,-5034,1734,58476,ND,-2788,2697,898,299808
9/30/2011,China,41408,ND,201,-129,-1772,235372,ND,442,-422,-457,17007,ND,649,-10709,8748,158059,ND,20637,11788,-23143,1265498
9/30/2011,HongKong,42005,ND,-1961,-62,2326,120316,ND,138,-332,-554,12373,ND,211,-2994,897,37902,ND,2753,493,2543,64244
9/30/2011,India,42102,ND,0,0,2,3,ND,-1,-1,3,21,ND,-30,-65,182,844,ND,324,243,429,28647
9/30/2011,Indonesia,42218,ND,99,-1,-27,1320,ND,-70,-6,22,256,ND,-11,-21,18,224,ND,-56,179,997,22806
9/30/2011,Israel,42501,ND,-54,-1,-45,1094,ND,87,-82,-214,2561,ND,23,-1327,2002,17968,ND,-1924,115,189,11387
9/30/2011,Japan,42609,ND,5397,-143,-4395,258052,ND,-256,-3256,2917,140941,ND,1067,-20703,5664,267861,ND,24204,7805,9050,919897
9/30/2011,Korea,43001,ND,-2977,-36,-1478,58750,ND,-153,-197,564,10005,ND,-236,-1349,1199,18454,ND,-971,318,-93,34148
9/30/2011,Malaysia,43605,ND,-1196,-10,5,17556,ND,-48,-77,3,3218,ND,-11,-249,371,3857,ND,214,142,281,16812
9/30/2011,Philippines,44806,ND,0,0,12,8,ND,338,-7,-164,309,ND,-10,-81,26,937,ND,128,272,246,31179
9/30/2011,Singapore,46019,ND,175,-1,293,2538,ND,-441,-879,888,38094,ND,-907,-7237,6121,94622,ND,4287,491,681,60286
9/30/2011,Taiwan,46302,ND,-1622,-25,1538,50082,ND,-146,-515,523,23285,ND,-119,-1083,1202,15157,ND,-1019,1312,6215,163838
9/30/2011,Thailand,46418,ND,15,0,-8,11,ND,-32,-15,49,740,ND,-55,-121,41,1427,ND,15,163,71,18367
9/30/2011,AsiaTotal,49999,ND,-1873,-414,-2902,759337,ND,-166,-6295,3639,269162,ND,517,-58958,37788,800230,ND,49435,24598,-1217,2784395
9/30/2011,Liberia,53201,ND,1,0,221,253,ND,0,-7,291,454,ND,9,-56,-14,556,ND,-1,0,191,231
9/30/2011,Mauritius,53805,ND,0,0,0,3,ND,0,-1,-1,18,ND,-55,-41,65,472,ND,6,1,-4,82
9/30/2011,SouthAfrica,55719,ND,3,0,13,99,ND,-61,-22,-22,806,ND,-11,-186,169,2566,ND,-132,100,-144,10601
9/30/2011,Egypt,57002,ND,-2,0,4,98,ND,5,-13,11,505,ND,0,-15,8,159,ND,1,22,-28,2288
9/30/2011,AfricaTotal,59994,ND,-10,0,238,1009,ND,-59,-70,148,2485,ND,-83,-545,-121,5486,ND,-2166,242,-97,24043
9/30/2011,Australia,60089,ND,-110,-3,-130,4686,ND,-1533,-622,-462,22717,ND,13,-7184,9738,97262,ND,766,148,731,19272
9/30/2011,NZealand,61689,ND,2,0,-2,369,ND,6,-39,84,1902,ND,-2,-526,532,7129,ND,7,19,-417,843
9/30/2011,ForeignAll,69995,ND,-4141,-556,1438,1031242,ND,-6516,-57809,83750,2614874,ND,-19417,-258513,274281,3539135,ND,95577,37863,-25727,4212653
9/30/2011,IROTotal,79995,ND,-187,-4,-178,7494,ND,-210,-327,-141,13137,ND,19,-206,917,4087,ND,-1208,321,-2203,55997
9/30/2011,FOI_All_Countries,99990,ND,-7996,-341,-2012,620277,ND,278,-2441,-1950,97194,ND,-32,-38374,21225,495978,ND,38425,28935,-11833,3226683
9/30/2011,Total,99996,ND,-4328,-560,1257,1038732,ND,-6726,-58136,44683,2627913,ND,-19398,-258719,275301,3543183,ND,94369,38184,-28003,4268629
10/31/2011,Austria,10189,ND,-33,-1,5,403,ND,-88,42,87,1945,ND,84,611,-10,6873,ND,83,-15,90,2303
10/31/2011,Belgium,10251,ND,-42,-13,-331,7169,ND,-1045,5811,-4253,321198,ND,-300,2113,-22,20576,ND,-7,-604,582,125741
10/31/2011,Denmark,10502,ND,-41,-2,-4,1129,ND,-122,325,-264,20918,ND,-203,3082,-50,32143,ND,-311,-56,988,10046
10/31/2011,Finland,10707,ND,4,-1,-14,286,ND,21,51,-18,3311,ND,94,1196,-772,12360,ND,18,-15,78,2472
10/31/2011,France,10804,ND,-57,-12,-804,1024,ND,-1024,1036,27,57386,ND,2360,11642,-3230,129203,ND,9273,-513,-7355,34928
10/31/2011,Germany,11002,ND,-114,-15,-1112,6141,ND,-394,1525,-181,85245,ND,-198,7349,-321,76827,ND,2241,-396,-2264,60546
10/31/2011,Greece,11207,ND,-1,0,19,325,ND,2,42,111,3000,ND,16,142,399,1698,ND,3,-6,134,1246
10/31/2011,Ireland,11401,ND,-679,-49,1682,29066,ND,-340,2357,-229,123864,ND,39,9740,2583,96935,ND,2207,-186,5007,45160
10/31/2011,Italy,11509,ND,-60,-5,19,2506,ND,-35,68,-86,3755,ND,-1058,1568,248,13710,ND,-12,-142,456,20618
10/31/2011,Luxembourg,11703,ND,-698,-25,2105,26767,ND,-609,6372,-60,324617,ND,-255,26676,-1340,276605,ND,1627,-643,4090,97014
10/31/2011,Netherlands,12106,ND,-515,-24,-89,11948,ND,-246,1024,314,56737,ND,-37,15390,-7695,158229,ND,-745,-155,-699,21325
10/31/2011,Norway,12203,ND,-1718,-18,307,4013,ND,107,348,79,20405,ND,-121,11508,-513,114985,ND,-2248,-197,4777,40897
10/31/2011,Portugal,12319,ND,0,0,-1,62,ND,8,9,-13,454,ND,-10,277,-574,3594,ND,-23,-14,94,2168
10/31/2011,Spain,12505,ND,2,-3,-5,1273,ND,-48,73,-24,3347,ND,20,889,150,7396,ND,1411,-72,1742,12888
10/31/2011,Sweden,12602,ND,-4,-3,-26,1487,ND,-431,222,1200,13139,ND,341,5826,-435,63546,ND,-302,-195,-229,28909
10/31/2011,Switzerland,12688,ND,-66,-28,350,15629,ND,-1107,2311,-252,106810,ND,-127,20851,-1793,206642,ND,-15431,-892,5202,116133
10/31/2011,Turkey,12807,ND,0,0,,,ND,0,1,0,61,ND,-1,24,0,170,ND,342,-95,372,13887
10/31/2011,UK,13005,ND,952,-17,-2864,16447,ND,-5085,7326,-3167,412234,ND,-955,39831,-529,441975,ND,-11673,-1313,1168,84482
10/31/2011,Guernsey,13006,ND,285,-5,499,2700,ND,18,74,72,5231,ND,68,1155,-391,20373,ND,136,-10,-361,2429
10/31/2011,Jersey,13007,ND,-89,-1,-77,738,ND,-278,305,-130,13877,ND,-175,1292,-282,11522,ND,76,-11,-146,753
10/31/2011,Poland,15768,ND,50,-2,-32,172,ND,70,4,-68,157,ND,-23,12,187,205,ND,-577,-192,-104,26191
10/31/2011,Russia,16101,ND,26,-3,114,139,ND,0,8,152,531,ND,11,29,-18,287,ND,-1862,-927,2414,144340
10/31/2011,EuroArea,16713,ND,-2192,-147,842,86276,ND,-3796,18409,-4448,985087,ND,840,77593,-10555,804116,ND,16055,-2762,1537,426642
10/31/2011,EurTotal,19992,ND,-2889,-232,-3006,129953,ND,-10609,29435,-6472,1585013,ND,-340,162133,-14382,1706929,ND,-15724,-6905,15452,926524
10/31/2011,Canada,29998,ND,-725,-10,-536,2771,ND,-518,1628,485,89241,ND,-1130,38516,-832,416074,ND,1263,-266,-1578,33261
10/31/2011,Argentina,30104,ND,-2,0,-4,107,ND,-1,37,-10,1650,ND,-61,434,-44,4215,ND,6,-9,39,1305
10/31/2011,Barbados,30155,ND,-11,-1,3,638,ND,321,66,-130,4089,ND,-73,111,-98,1286,ND,-44,-11,144,1879
10/31/2011,Brazil,30309,ND,107,-2,-81,826,ND,87,21,-138,927,ND,-33,224,-58,2277,ND,5645,-1497,659,226730
10/31/2011,Chile,30406,ND,93,0,-26,137,ND,16,28,-29,1537,ND,37,1579,228,14197,ND,2286,-128,-271,18892
10/31/2011,Colombia,30503,ND,37,-4,46,2180,ND,-6,33,-2,1930,ND,-50,607,-331,6289,ND,993,-50,948,10299
10/31/2011,Mexico,31704,ND,2307,-66,132,36889,ND,40,187,77,9081,ND,107,2313,-671,20392,ND,-51,-196,-617,28214
10/31/2011,Panama,31887,ND,69,-3,-15,1586,ND,-6,68,-34,3833,ND,-80,716,-102,7661,ND,12,-3,-14,724
10/31/2011,Peru,32204,ND,110,-5,-150,2207,ND,-38,30,20,1872,ND,-27,267,214,3333,ND,561,-54,74,8339
10/31/2011,TrinidadTobago,32409,ND,-35,-2,81,880,ND,-6,22,-18,1263,ND,20,119,5,1216,ND,-64,-31,97,4447
10/31/2011,Uruguay,32603,ND,6,-1,-4,294,ND,-9,19,6,768,ND,-17,163,-25,1704,ND,231,-37,41,5840
10/31/2011,Venezuela,32719,ND,9,-1,-27,454,ND,77,34,-89,1610,ND,-26,214,-55,2170,ND,1,-19,18,2637
10/31/2011,CaribTotal,34401,ND,-4295,-190,2374,80561,ND,-15,8653,-2459,529701,ND,2521,52014,-8129,671517,ND,2352,-918,5162,123630
10/31/2011,Aruba,35254,ND,18,-1,-20,337,ND,4,1,-1,53,ND,-5,44,-21,405,ND,25,-1,-13,141
10/31/2011,Bahamas,35319,ND,-61,-4,22,1229,ND,31,80,-58,4231,ND,-15,1776,749,18575,ND,2733,-77,-801,5454
10/31/2011,Bermuda,35602,ND,-1199,-85,1002,41559,ND,480,1850,60,101499,ND,146,5354,547,62603,ND,-345,-317,611,49484
10/31/2011,BritishVI,35807,ND,-33,-2,-57,1404,ND,371,403,-10,23168,ND,1210,5838,-717,81654,ND,-96,-54,1154,11182
10/31/2011,Cayman,36137,ND,-2996,-92,1339,33612,ND,-1645,6114,-2102,391984,ND,1354,36693,-9301,491263,ND,1029,-404,3342,49351
10/31/2011,NethAnt,37206,ND,13,-2,-7,278,ND,335,88,-84,1633,ND,351,515,-335,3091,ND,-561,-9,427,863
10/31/2011,CaribBanking,39001,ND,-4207,-188,2303,79479,ND,-434,8604,-2261,525866,ND,2966,50893,-9221,664803,ND,2772,-864,4629,117237
10/31/2011,LATotal,39942,ND,2792,-83,-322,45435,ND,264,488,-292,24685,ND,-173,6723,-812,64213,ND,9781,-2037,1410,308962
10/31/2011,China,41408,ND,-3977,-483,2315,233227,ND,-202,343,495,17644,ND,-506,14716,4938,177206,ND,-12391,-9128,-19291,1224688
10/31/2011,HongKong,42005,ND,-1259,-227,173,119004,ND,418,266,-242,12815,ND,444,4117,-530,41933,ND,4103,-395,2451,70404
10/31/2011,India,42102,ND,0,0,0,3,ND,-1,1,1,22,ND,-56,86,38,912,ND,-789,-187,1660,29330
10/31/2011,Indonesia,42218,ND,61,-3,101,1479,ND,-16,3,0,243,ND,-3,28,-6,242,ND,1918,-136,135,24723
10/31/2011,Israel,42501,ND,-6,-3,31,1115,ND,-5,67,-20,2604,ND,-54,1818,-491,19241,ND,-924,-74,-307,10082
10/31/2011,Japan,42609,ND,2679,-544,-1708,258479,ND,1337,2579,-1354,143503,ND,1192,28429,-662,296820,ND,23096,-6116,-739,936138
10/31/2011,Korea,43001,ND,144,-127,1061,59828,ND,-408,154,502,10253,ND,-70,1820,-151,20053,ND,1260,-236,1991,37163
10/31/2011,Malaysia,43605,ND,-654,-35,79,16945,ND,-29,60,-26,3223,ND,-69,340,10,4137,ND,758,-109,759,18219
10/31/2011,Philippines,44806,ND,0,0,0,8,ND,0,12,-15,307,ND,-8,109,-37,1001,ND,132,-208,316,31419
10/31/2011,Singapore,46019,ND,168,-4,64,2767,ND,69,689,-183,38669,ND,-3,9800,-1278,103141,ND,1345,-404,2021,63248
10/31/2011,Taiwan,46302,ND,-982,-91,694,49703,ND,78,406,384,24153,ND,-166,1468,-266,16193,ND,840,-993,4092,167777
10/31/2011,Thailand,46418,ND,210,0,-62,159,ND,-110,11,-6,634,ND,25,159,144,1756,ND,86,-124,1135,19464
10/31/2011,AsiaTotal,49999,ND,-3358,-1542,2150,756587,ND,1133,4992,-639,274648,ND,1737,80688,4176,886831,ND,18804,-19091,-3309,2780799
10/31/2011,Liberia,53201,ND,0,0,24,277,ND,8,6,-2,466,ND,-33,77,20,621,ND,-2,0,13,242
10/31/2011,Mauritius,53805,ND,0,0,0,4,ND,0,0,-1,18,ND,437,51,-309,650,ND,3,-1,1,86
10/31/2011,SouthAfrica,55719,ND,-2,0,21,117,ND,-1,17,-1,821,ND,-13,254,58,2865,ND,550,-75,313,11389
10/31/2011,Egypt,57002,ND,2,0,2,102,ND,5,10,-98,423,ND,-10,20,1,170,ND,-4,-16,-25,2243
10/31/2011,AfricaTotal,59994,ND,6,-2,39,1053,ND,14,54,-79,2473,ND,365,736,-214,6373,ND,1363,-170,435,25671
10/31/2011,Australia,60089,ND,-65,-10,394,5005,ND,-2212,465,1001,21971,ND,-288,9827,-404,106397,ND,1007,-118,-1205,18956
10/31/2011,NZealand,61689,ND,-14,-1,-16,338,ND,0,31,-58,1876,ND,13,719,-127,7734,ND,11,-14,129,969
10/31/2011,ForeignAll,69995,ND,-8548,-2071,816,1021439,ND,-11955,45751,-10138,2638533,ND,2696,351448,-22379,3870900,ND,18841,-29519,16476,4218451
10/31/2011,IROTotal,79995,ND,-219,-15,119,7379,ND,-67,255,-148,13177,ND,56,283,-97,4329,ND,2690,-243,1446,59890
10/31/2011,FOI_All_Countries,99990,ND,-7109,-1258,5142,617053,ND,361,1943,1192,100691,ND,919,52477,3315,552689,ND,-5972,-22322,22101,3220490
10/31/2011,Total,99996,ND,-8767,-2085,933,1028813,ND,-12022,46006,-10268,2651629,ND,2752,351731,-22469,3875197,ND,21531,-29762,17957,4278354
11/30/2011,Austria,10189,ND,-3,0,5,405,ND,4,-46,86,1988,ND,45,-35,-10,6873,ND,-12,7,89,2387
11/30/2011,Belgium,10251,ND,-66,-2,-327,6774,ND,-1329,-6693,-4145,309031,ND,-603,-118,-21,19833,ND,-51,289,584,126562
11/30/2011,Denmark,10502,ND,-18,0,-4,1107,ND,55,-373,-259,20341,ND,158,-174,-50,32077,ND,244,26,1022,11337
11/30/2011,Finland,10707,ND,2,0,-14,274,ND,-3,-59,-17,3231,ND,-123,-68,-760,11408,ND,-12,7,78,2546
11/30/2011,France,10804,ND,1265,-2,-975,1312,ND,-226,-1175,26,56011,ND,-2029,-674,-3158,123341,ND,6284,276,-7931,33557
11/30/2011,Germany,11002,ND,-33,-2,-1107,4999,ND,-99,-1754,-177,83215,ND,-508,-416,-317,75585,ND,-148,197,-2266,58329
11/30/2011,Greece,11207,ND,-2,0,19,342,ND,37,-48,111,3100,ND,-17,-8,392,2064,ND,-18,3,132,1364
11/30/2011,Ireland,11401,ND,-75,-8,1676,30659,ND,-102,-2717,-224,120821,ND,-38,-553,2568,98912,ND,-805,96,4885,49336
11/30/2011,Italy,11509,ND,-8,-1,19,2516,ND,20,-77,-84,3613,ND,-83,-83,245,13790,ND,133,68,461,21280
11/30/2011,Luxembourg,11703,ND,-2904,-4,1590,25449,ND,-109,-7352,-58,317098,ND,-378,-1512,-1330,273384,ND,-1183,313,4053,100197
11/30/2011,Netherlands,12106,ND,-192,-4,-87,11664,ND,-328,-1179,305,55536,ND,-910,-873,-7608,148837,ND,-72,72,-699,20625
11/30/2011,Norway,12203,ND,-2398,-2,209,1821,ND,862,-404,81,20944,ND,-17,-652,-510,113806,ND,1582,87,5080,47645
11/30/2011,Portugal,12319,ND,0,0,-1,61,ND,1,-11,-12,432,ND,-80,-16,-554,2944,ND,-76,7,91,2190
11/30/2011,Spain,12505,ND,-54,0,-5,1214,ND,-15,-83,-23,3225,ND,-58,-51,148,7436,ND,2659,39,2136,17722
11/30/2011,Sweden,12602,ND,-6,-1,-26,1455,ND,-2339,-248,934,11487,ND,-862,-333,-426,61925,ND,-280,92,-227,28494
11/30/2011,Switzerland,12688,ND,-297,-5,342,15669,ND,-290,-2647,-246,103626,ND,-316,-1183,-1780,203363,ND,-4121,375,5031,117419
11/30/2011,Turkey,12807,ND,0,0,,,ND,0,-2,0,59,ND,-3,-1,0,165,ND,-670,46,355,13619
11/30/2011,UK,13005,ND,4504,-3,-4212,16736,ND,-420,-8359,-3097,400358,ND,2668,-2255,-530,441858,ND,19990,589,1302,106364
11/30/2011,Guernsey,13006,ND,-72,-1,485,3111,ND,-71,-86,70,5143,ND,-56,-66,-387,19864,ND,-286,5,-298,1851
11/30/2011,Jersey,13007,ND,86,0,-96,728,ND,-40,-347,-127,13364,ND,-81,-72,-279,11090,ND,-386,6,-114,259
